"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0,0.99997,0.0072609,-0.0083537,0.00099465,0.25601
0,0.99997,0.0072609,-0.0073135,0.00099465,0.25601
0,0.99997,0.0072609,-0.0062954,0.00099465,0.25601
0,0.99997,0.0072614,-0.062473,0.051005,0.2547
0,0.99997,0.0072614,-0.060832,0.051005,0.2547
0,0.99997,0.0072614,-0.059169,0.051005,0.2547
0,0.99997,0.0072614,-0.057473,0.051005,0.2547
0,0.99997,0.0072614,-0.055734,0.051005,0.2547
0,0.99997,0.0072614,-0.053938,0.051005,0.2547
0,0.99997,0.0072614,-0.052075,0.051005,0.2547
0,0.99997,0.0072614,-0.050132,0.051005,0.2547
0.0025505,0.99997,0.007261,-0.048096,0.051005,0.2547
0.073048,0.9973,0.0072413,-0.045529,0.050992,0.2547
0.2532,0.96739,0.0070244,-0.043309,0.050677,0.2547
0.47457,0.88019,0.0063916,-0.040827,0.049712,0.2547
0.67556,0.73728,0.0053539,-0.038656,0.048168,0.2547
0.83547,0.54952,0.0039904,-0.036929,0.04614,0.2547
0.94165,0.33657,0.0024441,-0.035751,0.043751,0.2547
0.98714,0.15984,0.0011607,-0.035244,0.041567,0.2547
0.99596,0.089846,0.00065236,-0.035019,0.039154,0.2547
0.99619,0.087156,0.00063286,-0.034843,0.037139,0.2547
0.99619,0.087156,0.00063289,-0.034665,0.035107,0.2547
0.99619,0.087155,0.00063287,-0.034486,0.033063,0.2547
0.99619,0.087156,0.00063285,-0.034307,0.031011,0.2547
0.99619,0.087155,0.00063283,-0.034127,0.028957,0.2547
0.99619,0.087155,0.00063282,-0.033948,0.026907,0.2547
0.99619,0.087155,0.00063283,-0.033769,0.024864,0.2547
0.99619,0.087156,0.00063283,-0.033592,0.022835,0.2547
0.99619,0.087156,0.00063283,-0.033416,0.020824,0.2547
0.99619,0.087156,0.00063283,-0.033242,0.018836,0.2547
0.99619,0.087156,0.00063283,-0.03307,0.016875,0.2547
0.99623,0.086745,0.00062985,-0.032901,0.014946,0.2547
0.99443,0.10539,0.00076528,-0.03275,0.013194,0.2547
0.98592,0.16723,0.0012143,-0.032597,0.01198,0.2547
0.96797,0.25105,0.0018229,-0.032365,0.010895,0.2547
0.94295,0.33293,0.0024175,-0.032035,0.009814,0.2547
0.91042,0.41367,0.0030037,-0.031605,0.008747,0.2547
0.87044,0.49227,0.0035744,-0.031078,0.0077092,0.2547
0.82317,0.56778,0.0041227,-0.030453,0.0067107,0.2547
0.7689,0.63935,0.0046424,-0.029737,0.0057662,0.2547
0.70819,0.70601,0.0051264,-0.028934,0.0048847,0.2547
0.6416,0.76702,0.0055694,-0.028055,0.0040794,0.2547
0.56988,0.82171,0.0059665,-0.027107,0.0033564,0.2547
0.49387,0.86951,0.0063136,-0.026104,0.0027257,0.2547
0.41453,0.91001,0.0066077,-0.025055,0.0021903,0.2547
0.33274,0.94299,0.0068472,-0.023975,0.0017551,0.2547
0.24947,0.96836,0.0070313,-0.022875,0.0014204,0.2547
0.16573,0.98615,0.0071605,-0.021769,0.0011858,0.2547
0.080664,0.99672,0.0072373,-0.020667,0.0010485,0.2547
0.018199,0.99981,0.0072597,-0.019445,0.0010027,0.2547
-0.00053264,0.99997,0.0072609,-0.018086,0.0010042,0.2547
0,0.99997,0.0072609,-0.016671,0.0010042,0.2547
0,0.99997,0.0072609,-0.015328,0.0010042,0.2547
0,0.99997,0.0072609,-0.01405,0.0010042,0.2547
0,0.99997,0.0072609,-0.012826,0.0010042,0.2547
0,0.99997,0.0072609,-0.011651,0.0010042,0.2547
0,0.99997,0.0072609,-0.010518,0.0010042,0.2547
0,0.99997,0.0072609,-0.0094203,0.0010042,0.2547
0,0.99997,0.0072609,-0.0083537,0.0010042,0.2547
0,0.99997,0.0072609,-0.0073135,0.0010042,0.2547
0,0.99997,0.0072609,-0.0062954,0.0010042,0.2547
0,0.99997,0.0072606,-0.062473,0.051015,0.25338
0,0.99997,0.0072606,-0.060832,0.051015,0.25338
0,0.99997,0.0072606,-0.059169,0.051015,0.25338
0,0.99997,0.0072606,-0.057473,0.051015,0.25338
0,0.99997,0.0072606,-0.055734,0.051015,0.25338
0,0.99997,0.0072606,-0.053938,0.051015,0.25338
0,0.99997,0.0072606,-0.052075,0.051015,0.25338
0,0.99997,0.0072606,-0.050132,0.051015,0.25338
0.0025507,0.99997,0.0072606,-0.048096,0.051015,0.25338
0.073048,0.9973,0.0072412,-0.045529,0.051002,0.25338
0.2532,0.96739,0.0070244,-0.043309,0.050686,0.25338
0.47457,0.88019,0.0063918,-0.040827,0.049721,0.25338
0.67556,0.73728,0.0053543,-0.038656,0.048177,0.25338
0.83547,0.54952,0.0039908,-0.036929,0.046149,0.25338
0.94165,0.33657,0.0024443,-0.035751,0.043761,0.25338
0.98714,0.15984,0.0011608,-0.035244,0.041576,0.25338
0.99596,0.089846,0.00065239,-0.035019,0.039164,0.25338
0.99619,0.087156,0.00063283,-0.034843,0.037149,0.25338
0.99619,0.087156,0.00063285,-0.034665,0.035117,0.25338
0.99619,0.087155,0.00063288,-0.034486,0.033073,0.25338
0.99619,0.087156,0.00063287,-0.034307,0.031021,0.25338
0.99619,0.087155,0.00063287,-0.034127,0.028967,0.25338
0.99619,0.087155,0.00063288,-0.033948,0.026916,0.25338
0.99619,0.087155,0.00063288,-0.033769,0.024874,0.25338
0.99619,0.087156,0.00063288,-0.033592,0.022844,0.25338
0.99619,0.087156,0.00063287,-0.033416,0.020833,0.25338
0.99619,0.087156,0.00063285,-0.033242,0.018845,0.25338
0.99619,0.087156,0.00063286,-0.03307,0.016885,0.25338
0.99623,0.086745,0.00062988,-0.032901,0.014956,0.25338
0.99443,0.10539,0.00076528,-0.03275,0.013204,0.25338
0.98592,0.16723,0.0012143,-0.032597,0.01199,0.25338
0.96797,0.25105,0.001823,-0.032365,0.010905,0.25338
0.94295,0.33293,0.0024175,-0.032035,0.0098236,0.25338
0.91042,0.41367,0.0030037,-0.031605,0.0087566,0.25338
0.87044,0.49227,0.0035744,-0.031078,0.0077188,0.25338
0.82317,0.56778,0.0041228,-0.030453,0.0067202,0.25338
0.7689,0.63935,0.0046425,-0.029737,0.0057757,0.25338
0.70819,0.70601,0.0051264,-0.028934,0.0048943,0.25338
0.6416,0.76702,0.0055694,-0.028055,0.0040889,0.25338
0.56988,0.82171,0.0059666,-0.027107,0.003366,0.25338
0.49387,0.86951,0.0063137,-0.026104,0.0027352,0.25338
0.41453,0.91001,0.0066077,-0.025055,0.0021998,0.25338
0.33274,0.94299,0.0068472,-0.023975,0.0017647,0.25338
0.24947,0.96836,0.0070314,-0.022875,0.0014299,0.25338
0.16573,0.98615,0.0071606,-0.021769,0.0011954,0.25338
0.080664,0.99672,0.0072373,-0.020667,0.0010581,0.25338
0.018199,0.99981,0.0072598,-0.019445,0.0010123,0.25338
-0.00053266,0.99997,0.007261,-0.018086,0.0010137,0.25338
0,0.99997,0.0072611,-0.016671,0.0010137,0.25338
0,0.99997,0.0072611,-0.015328,0.0010137,0.25338
0,0.99997,0.0072611,-0.01405,0.0010137,0.25338
0,0.99997,0.0072611,-0.012826,0.0010137,0.25338
0,0.99997,0.0072611,-0.011651,0.0010137,0.25338
0,0.99997,0.0072611,-0.010518,0.0010137,0.25338
0,0.99997,0.0072611,-0.0094203,0.0010137,0.25338
0,0.99997,0.0072611,-0.0083537,0.0010137,0.25338
0,0.99997,0.0072611,-0.0073135,0.0010137,0.25338
0,0.99997,0.0072611,-0.0062954,0.0010137,0.25338
0,0.99997,0.0072608,-0.062473,0.051024,0.25206
0,0.99997,0.0072608,-0.060832,0.051024,0.25206
0,0.99997,0.0072608,-0.059169,0.051024,0.25206
0,0.99997,0.0072608,-0.057473,0.051024,0.25206
0,0.99997,0.0072608,-0.055734,0.051024,0.25206
0,0.99997,0.0072608,-0.053938,0.051024,0.25206
0,0.99997,0.0072608,-0.052075,0.051024,0.25206
0,0.99997,0.0072608,-0.050132,0.051024,0.25206
0.0025505,0.99997,0.0072611,-0.048096,0.051024,0.25206
0.073048,0.9973,0.0072421,-0.045529,0.051011,0.25206
0.2532,0.96739,0.0070246,-0.043309,0.050696,0.25206
0.47457,0.88019,0.0063911,-0.040827,0.049731,0.25206
0.67556,0.73728,0.0053534,-0.038656,0.048187,0.25206
0.83547,0.54952,0.0039901,-0.036929,0.046159,0.25206
0.94165,0.33657,0.0024439,-0.035751,0.04377,0.25206
0.98714,0.15984,0.0011607,-0.035244,0.041586,0.25206
0.99596,0.089846,0.00065244,-0.035019,0.039173,0.25206
0.99619,0.087156,0.00063287,-0.034843,0.037159,0.25206
0.99619,0.087156,0.00063284,-0.034665,0.035127,0.25206
0.99619,0.087155,0.00063284,-0.034486,0.033082,0.25206
0.99619,0.087156,0.00063284,-0.034307,0.03103,0.25206
0.99619,0.087155,0.00063285,-0.034127,0.028977,0.25206
0.99619,0.087155,0.00063288,-0.033948,0.026926,0.25206
0.99619,0.087155,0.0006329,-0.033769,0.024883,0.25206
0.99619,0.087155,0.00063288,-0.033592,0.022854,0.25206
0.99619,0.087156,0.00063285,-0.033416,0.020843,0.25206
0.99619,0.087156,0.00063284,-0.033242,0.018855,0.25206
0.99619,0.087156,0.00063285,-0.03307,0.016894,0.25206
0.99623,0.086745,0.00062987,-0.032901,0.014966,0.25206
0.99443,0.10539,0.00076529,-0.03275,0.013213,0.25206
0.98592,0.16723,0.0012143,-0.032597,0.012,0.25206
0.96797,0.25105,0.001823,-0.032365,0.010914,0.25206
0.94295,0.33293,0.0024175,-0.032035,0.0098332,0.25206
0.91042,0.41367,0.0030037,-0.031605,0.0087662,0.25206
0.87044,0.49227,0.0035744,-0.031078,0.0077284,0.25206
0.82317,0.56778,0.0041228,-0.030453,0.0067298,0.25206
0.7689,0.63935,0.0046425,-0.029737,0.0057853,0.25206
0.70819,0.70601,0.0051264,-0.028934,0.0049039,0.25206
0.6416,0.76702,0.0055694,-0.028055,0.0040985,0.25206
0.56988,0.82171,0.0059665,-0.027107,0.0033756,0.25206
0.49387,0.86951,0.0063137,-0.026104,0.0027448,0.25206
0.41453,0.91001,0.0066077,-0.025055,0.0022094,0.25206
0.33274,0.94299,0.0068472,-0.023975,0.0017743,0.25206
0.24947,0.96836,0.0070314,-0.022875,0.0014395,0.25206
0.16573,0.98615,0.0071605,-0.021769,0.001205,0.25206
0.080664,0.99672,0.0072373,-0.020667,0.0010677,0.25206
0.018199,0.99981,0.0072598,-0.019445,0.0010219,0.25206
-0.00053267,0.99997,0.007261,-0.018086,0.0010233,0.25206
0,0.99997,0.007261,-0.016671,0.0010233,0.25206
0,0.99997,0.007261,-0.015328,0.0010233,0.25206
0,0.99997,0.007261,-0.01405,0.0010233,0.25206
0,0.99997,0.007261,-0.012826,0.0010233,0.25206
0,0.99997,0.007261,-0.011651,0.0010233,0.25206
0,0.99997,0.007261,-0.010518,0.0010233,0.25206
0,0.99997,0.007261,-0.0094203,0.0010233,0.25206
0,0.99997,0.007261,-0.0083537,0.0010233,0.25206
0,0.99997,0.007261,-0.0073135,0.0010233,0.25206
0,0.99997,0.007261,-0.0062954,0.0010233,0.25206
0,0.99997,0.0072622,-0.062473,0.051034,0.25074
0,0.99997,0.0072622,-0.060832,0.051034,0.25074
0,0.99997,0.0072622,-0.059169,0.051034,0.25074
0,0.99997,0.0072622,-0.057473,0.051034,0.25074
0,0.99997,0.0072622,-0.055734,0.051034,0.25074
0,0.99997,0.0072622,-0.053938,0.051034,0.25074
0,0.99997,0.0072622,-0.052075,0.051034,0.25074
0,0.99997,0.0072622,-0.050132,0.051034,0.25074
0.0025504,0.99997,0.0072622,-0.048096,0.051034,0.25074
0.073048,0.9973,0.0072424,-0.045529,0.051021,0.25074
0.2532,0.96739,0.0070242,-0.043309,0.050705,0.25074
0.47457,0.88019,0.0063904,-0.040827,0.04974,0.25074
0.67556,0.73728,0.0053531,-0.038656,0.048197,0.25074
0.83547,0.54952,0.0039901,-0.036929,0.046169,0.25074
0.94165,0.33657,0.0024439,-0.035751,0.04378,0.25074
0.98714,0.15984,0.0011606,-0.035244,0.041596,0.25074
0.99596,0.089846,0.00065237,-0.035019,0.039183,0.25074
0.99619,0.087156,0.00063284,-0.034843,0.037168,0.25074
0.99619,0.087156,0.00063284,-0.034665,0.035136,0.25074
0.99619,0.087155,0.00063283,-0.034486,0.033092,0.25074
0.99619,0.087156,0.00063284,-0.034307,0.03104,0.25074
0.99619,0.087155,0.00063283,-0.034127,0.028986,0.25074
0.99619,0.087155,0.00063283,-0.033948,0.026935,0.25074
0.99619,0.087155,0.00063283,-0.033769,0.024893,0.25074
0.99619,0.087155,0.00063283,-0.033592,0.022863,0.25074
0.99619,0.087156,0.00063285,-0.033416,0.020852,0.25074
0.99619,0.087156,0.00063287,-0.033242,0.018864,0.25074
0.99619,0.087156,0.00063286,-0.03307,0.016904,0.25074
0.99623,0.086745,0.00062985,-0.032901,0.014975,0.25074
0.99443,0.10539,0.00076527,-0.03275,0.013223,0.25074
0.98592,0.16723,0.0012143,-0.032597,0.012009,0.25074
0.96797,0.25105,0.0018229,-0.032365,0.010924,0.25074
0.94295,0.33293,0.0024175,-0.032035,0.0098428,0.25074
0.91042,0.41367,0.0030037,-0.031605,0.0087758,0.25074
0.87044,0.49227,0.0035744,-0.031078,0.007738,0.25074
0.82317,0.56778,0.0041228,-0.030453,0.0067394,0.25074
0.7689,0.63935,0.0046424,-0.029737,0.005795,0.25074
0.70819,0.70601,0.0051264,-0.028934,0.0049135,0.25074
0.6416,0.76702,0.0055694,-0.028055,0.0041081,0.25074
0.56988,0.82171,0.0059666,-0.027107,0.0033852,0.25074
0.49387,0.86951,0.0063137,-0.026104,0.0027544,0.25074
0.41453,0.91001,0.0066077,-0.025055,0.0022191,0.25074
0.33274,0.94299,0.0068472,-0.023975,0.0017839,0.25074
0.24947,0.96836,0.0070314,-0.022875,0.0014491,0.25074
0.16573,0.98615,0.0071606,-0.021769,0.0012146,0.25074
0.080664,0.99672,0.0072373,-0.020667,0.0010773,0.25074
0.018199,0.99981,0.0072597,-0.019445,0.0010315,0.25074
-0.00053265,0.99997,0.0072609,-0.018086,0.001033,0.25074
0,0.99997,0.0072609,-0.016671,0.001033,0.25074
0,0.99997,0.0072609,-0.015328,0.001033,0.25074
0,0.99997,0.0072609,-0.01405,0.001033,0.25074
0,0.99997,0.0072609,-0.012826,0.001033,0.25074
0,0.99997,0.0072609,-0.011651,0.001033,0.25074
0,0.99997,0.0072609,-0.010518,0.001033,0.25074
0,0.99997,0.0072609,-0.0094203,0.001033,0.25074
0,0.99997,0.0072609,-0.0083537,0.001033,0.25074
0,0.99997,0.0072609,-0.0073135,0.001033,0.25074
0,0.99997,0.0072609,-0.0062954,0.001033,0.25074
0,0.99997,0.0072605,-0.062473,0.051044,0.2494
0,0.99997,0.0072605,-0.060832,0.051044,0.2494
0,0.99997,0.0072605,-0.059169,0.051044,0.2494
0,0.99997,0.0072605,-0.057473,0.051044,0.2494
0,0.99997,0.0072605,-0.055734,0.051044,0.2494
0,0.99997,0.0072605,-0.053938,0.051044,0.2494
0,0.99997,0.0072605,-0.052075,0.051044,0.2494
0,0.99997,0.0072605,-0.050132,0.051044,0.2494
0.0025504,0.99997,0.0072605,-0.048096,0.051044,0.2494
0.073048,0.9973,0.0072411,-0.045529,0.05103,0.2494
0.2532,0.96739,0.0070239,-0.043309,0.050715,0.2494
0.47457,0.88019,0.0063908,-0.040827,0.04975,0.2494
0.67556,0.73728,0.0053532,-0.038656,0.048206,0.2494
0.83547,0.54952,0.0039899,-0.036929,0.046178,0.2494
0.94165,0.33657,0.0024438,-0.035751,0.04379,0.2494
0.98714,0.15984,0.0011606,-0.035244,0.041605,0.2494
0.99596,0.089846,0.00065234,-0.035019,0.039192,0.2494
0.99619,0.087156,0.00063285,-0.034843,0.037178,0.2494
0.99619,0.087156,0.00063287,-0.034665,0.035146,0.2494
0.99619,0.087155,0.00063285,-0.034486,0.033101,0.2494
0.99619,0.087156,0.00063286,-0.034307,0.03105,0.2494
0.99619,0.087155,0.00063285,-0.034127,0.028996,0.2494
0.99619,0.087155,0.00063282,-0.033948,0.026945,0.2494
0.99619,0.087155,0.00063281,-0.033769,0.024902,0.2494
0.99619,0.087156,0.00063282,-0.033592,0.022873,0.2494
0.99619,0.087156,0.00063286,-0.033416,0.020862,0.2494
0.99619,0.087156,0.00063287,-0.033242,0.018874,0.2494
0.99619,0.087156,0.00063287,-0.03307,0.016914,0.2494
0.99623,0.086745,0.00062987,-0.032901,0.014985,0.2494
0.99443,0.10539,0.00076529,-0.03275,0.013232,0.2494
0.98592,0.16723,0.0012143,-0.032597,0.012019,0.2494
0.96797,0.25105,0.001823,-0.032365,0.010934,0.2494
0.94295,0.33293,0.0024175,-0.032035,0.0098525,0.2494
0.91042,0.41367,0.0030037,-0.031605,0.0087855,0.2494
0.87044,0.49227,0.0035744,-0.031078,0.0077477,0.2494
0.82317,0.56778,0.0041227,-0.030453,0.0067491,0.2494
0.7689,0.63935,0.0046424,-0.029737,0.0058046,0.2494
0.70819,0.70601,0.0051264,-0.028934,0.0049232,0.2494
0.6416,0.76702,0.0055694,-0.028055,0.0041178,0.2494
0.56988,0.82171,0.0059666,-0.027107,0.0033949,0.2494
0.49387,0.86951,0.0063137,-0.026104,0.0027641,0.2494
0.41453,0.91001,0.0066077,-0.025055,0.0022287,0.2494
0.33274,0.94299,0.0068473,-0.023975,0.0017936,0.2494
0.24947,0.96836,0.0070314,-0.022875,0.0014588,0.2494
0.16573,0.98615,0.0071606,-0.021769,0.0012243,0.2494
0.080664,0.99672,0.0072373,-0.020667,0.001087,0.2494
0.018199,0.99981,0.0072598,-0.019445,0.0010412,0.2494
-0.00053265,0.99997,0.007261,-0.018086,0.0010426,0.2494
0,0.99997,0.007261,-0.016671,0.0010426,0.2494
0,0.99997,0.007261,-0.015328,0.0010426,0.2494
0,0.99997,0.007261,-0.01405,0.0010426,0.2494
0,0.99997,0.007261,-0.012826,0.0010426,0.2494
0,0.99997,0.007261,-0.011651,0.0010426,0.2494
0,0.99997,0.007261,-0.010518,0.0010426,0.2494
0,0.99997,0.007261,-0.0094203,0.0010426,0.2494
0,0.99997,0.007261,-0.0083537,0.0010426,0.2494
0,0.99997,0.007261,-0.0073135,0.0010426,0.2494
0,0.99997,0.007261,-0.0062954,0.0010426,0.2494
0,0.99997,0.0072599,-0.062473,0.051053,0.24807
0,0.99997,0.0072599,-0.060832,0.051053,0.24807
0,0.99997,0.0072599,-0.059169,0.051053,0.24807
0,0.99997,0.0072599,-0.057473,0.051053,0.24807
0,0.99997,0.0072599,-0.055734,0.051053,0.24807
0,0.99997,0.0072599,-0.053938,0.051053,0.24807
0,0.99997,0.0072599,-0.052075,0.051053,0.24807
0,0.99997,0.0072599,-0.050132,0.051053,0.24807
0.0025504,0.99997,0.0072599,-0.048096,0.051053,0.24807
0.073048,0.9973,0.0072408,-0.045529,0.05104,0.24807
0.2532,0.96739,0.0070243,-0.043309,0.050725,0.24807
0.47457,0.88019,0.0063915,-0.040827,0.04976,0.24807
0.67556,0.73728,0.0053538,-0.038656,0.048216,0.24807
0.83547,0.54952,0.0039903,-0.036929,0.046188,0.24807
0.94165,0.33657,0.002444,-0.035751,0.043799,0.24807
0.98714,0.15984,0.0011607,-0.035244,0.041615,0.24807
0.99596,0.089846,0.00065241,-0.035019,0.039202,0.24807
0.99619,0.087156,0.00063288,-0.034843,0.037188,0.24807
0.99619,0.087156,0.00063288,-0.034665,0.035156,0.24807
0.99619,0.087155,0.00063286,-0.034486,0.033111,0.24807
0.99619,0.087156,0.00063285,-0.034307,0.031059,0.24807
0.99619,0.087155,0.00063286,-0.034127,0.029006,0.24807
0.99619,0.087155,0.00063288,-0.033948,0.026955,0.24807
0.99619,0.087155,0.00063288,-0.033769,0.024912,0.24807
0.99619,0.087156,0.00063288,-0.033592,0.022883,0.24807
0.99619,0.087156,0.00063288,-0.033416,0.020872,0.24807
0.99619,0.087156,0.00063287,-0.033242,0.018884,0.24807
0.99619,0.087156,0.00063285,-0.03307,0.016923,0.24807
0.99623,0.086745,0.00062987,-0.032901,0.014995,0.24807
0.99443,0.10539,0.0007653,-0.03275,0.013242,0.24807
0.98592,0.16723,0.0012143,-0.032597,0.012029,0.24807
0.96797,0.25105,0.0018229,-0.032365,0.010943,0.24807
0.94295,0.33293,0.0024175,-0.032035,0.0098622,0.24807
0.91042,0.41367,0.0030037,-0.031605,0.0087952,0.24807
0.87044,0.49227,0.0035744,-0.031078,0.0077574,0.24807
0.82317,0.56778,0.0041228,-0.030453,0.0067588,0.24807
0.7689,0.63935,0.0046424,-0.029737,0.0058143,0.24807
0.70819,0.70601,0.0051264,-0.028934,0.0049329,0.24807
0.6416,0.76702,0.0055694,-0.028055,0.0041275,0.24807
0.56988,0.82171,0.0059665,-0.027107,0.0034046,0.24807
0.49387,0.86951,0.0063136,-0.026104,0.0027738,0.24807
0.41453,0.91001,0.0066077,-0.025055,0.0022384,0.24807
0.33274,0.94299,0.0068472,-0.023975,0.0018033,0.24807
0.24947,0.96836,0.0070314,-0.022875,0.0014685,0.24807
0.16573,0.98615,0.0071605,-0.021769,0.001234,0.24807
0.080664,0.99672,0.0072373,-0.020667,0.0010967,0.24807
0.018199,0.99981,0.0072597,-0.019445,0.0010509,0.24807
-0.00053267,0.99997,0.007261,-0.018086,0.0010523,0.24807
0,0.99997,0.007261,-0.016671,0.0010523,0.24807
0,0.99997,0.007261,-0.015328,0.0010523,0.24807
0,0.99997,0.007261,-0.01405,0.0010523,0.24807
0,0.99997,0.007261,-0.012826,0.0010523,0.24807
0,0.99997,0.007261,-0.011651,0.0010523,0.24807
0,0.99997,0.007261,-0.010518,0.0010523,0.24807
0,0.99997,0.007261,-0.0094203,0.0010523,0.24807
0,0.99997,0.007261,-0.0083537,0.0010523,0.24807
0,0.99997,0.007261,-0.0073135,0.0010523,0.24807
0,0.99997,0.007261,-0.0062954,0.0010523,0.24807
0,0.99997,0.0072618,-0.062473,0.051063,0.24672
0,0.99997,0.0072618,-0.060832,0.051063,0.24672
0,0.99997,0.0072618,-0.059169,0.051063,0.24672
0,0.99997,0.0072618,-0.057473,0.051063,0.24672
0,0.99997,0.0072618,-0.055734,0.051063,0.24672
0,0.99997,0.0072618,-0.053938,0.051063,0.24672
0,0.99997,0.0072618,-0.052075,0.051063,0.24672
0,0.99997,0.0072618,-0.050132,0.051063,0.24672
0.0025505,0.99997,0.0072615,-0.048096,0.051063,0.24672
0.073048,0.9973,0.0072417,-0.045529,0.05105,0.24672
0.2532,0.96739,0.0070245,-0.043309,0.050735,0.24672
0.47457,0.88019,0.0063914,-0.040827,0.049769,0.24672
0.67556,0.73728,0.0053539,-0.038656,0.048226,0.24672
0.83547,0.54952,0.0039906,-0.036929,0.046198,0.24672
0.94165,0.33657,0.0024442,-0.035751,0.043809,0.24672
0.98714,0.15984,0.0011608,-0.035244,0.041625,0.24672
0.99596,0.089846,0.0006524,-0.035019,0.039212,0.24672
0.99619,0.087156,0.00063287,-0.034843,0.037197,0.24672
0.99619,0.087156,0.00063287,-0.034665,0.035165,0.24672
0.99619,0.087155,0.00063288,-0.034486,0.033121,0.24672
0.99619,0.087156,0.00063288,-0.034307,0.031069,0.24672
0.99619,0.087155,0.00063286,-0.034127,0.029015,0.24672
0.99619,0.087155,0.00063286,-0.033948,0.026964,0.24672
0.99619,0.087155,0.00063286,-0.033769,0.024922,0.24672
0.99619,0.087156,0.00063286,-0.033592,0.022893,0.24672
0.99619,0.087156,0.00063287,-0.033416,0.020882,0.24672
0.99619,0.087156,0.00063287,-0.033242,0.018893,0.24672
0.99619,0.087156,0.00063287,-0.03307,0.016933,0.24672
0.99623,0.086745,0.00062988,-0.032901,0.015004,0.24672
0.99443,0.10539,0.00076527,-0.03275,0.013252,0.24672
0.98592,0.16723,0.0012143,-0.032597,0.012038,0.24672
0.96797,0.25105,0.0018229,-0.032365,0.010953,0.24672
0.94295,0.33293,0.0024175,-0.032035,0.0098719,0.24672
0.91042,0.41367,0.0030038,-0.031605,0.0088049,0.24672
0.87044,0.49227,0.0035744,-0.031078,0.0077672,0.24672
0.82317,0.56778,0.0041228,-0.030453,0.0067686,0.24672
0.7689,0.63935,0.0046424,-0.029737,0.0058241,0.24672
0.70819,0.70601,0.0051264,-0.028934,0.0049426,0.24672
0.6416,0.76702,0.0055694,-0.028055,0.0041373,0.24672
0.56988,0.82171,0.0059666,-0.027107,0.0034144,0.24672
0.49387,0.86951,0.0063137,-0.026104,0.0027836,0.24672
0.41453,0.91001,0.0066077,-0.025055,0.0022482,0.24672
0.33274,0.94299,0.0068472,-0.023975,0.001813,0.24672
0.24947,0.96836,0.0070314,-0.022875,0.0014783,0.24672
0.16573,0.98615,0.0071605,-0.021769,0.0012438,0.24672
0.080664,0.99672,0.0072373,-0.020667,0.0011065,0.24672
0.018199,0.99981,0.0072598,-0.019445,0.0010606,0.24672
-0.00053268,0.99997,0.007261,-0.018086,0.0010621,0.24672
0,0.99997,0.007261,-0.016671,0.0010621,0.24672
0,0.99997,0.007261,-0.015328,0.0010621,0.24672
0,0.99997,0.007261,-0.01405,0.0010621,0.24672
0,0.99997,0.007261,-0.012826,0.0010621,0.24672
0,0.99997,0.007261,-0.011651,0.0010621,0.24672
0,0.99997,0.007261,-0.010518,0.0010621,0.24672
0,0.99997,0.007261,-0.0094203,0.0010621,0.24672
0,0.99997,0.007261,-0.0083537,0.0010621,0.24672
0,0.99997,0.007261,-0.0073135,0.0010621,0.24672
0,0.99997,0.007261,-0.0062954,0.0010621,0.24672
0,0.99997,0.0072621,-0.062473,0.051073,0.24537
0,0.99997,0.0072621,-0.060832,0.051073,0.24537
0,0.99997,0.0072621,-0.059169,0.051073,0.24537
0,0.99997,0.0072621,-0.057473,0.051073,0.24537
0,0.99997,0.0072621,-0.055734,0.051073,0.24537
0,0.99997,0.0072621,-0.053938,0.051073,0.24537
0,0.99997,0.0072621,-0.052075,0.051073,0.24537
0,0.99997,0.0072621,-0.050132,0.051073,0.24537
0.0025509,0.99997,0.0072617,-0.048096,0.051073,0.24537
0.073048,0.9973,0.0072417,-0.045529,0.05106,0.24537
0.2532,0.96739,0.0070241,-0.043309,0.050744,0.24537
0.47457,0.88019,0.006391,-0.040827,0.049779,0.24537
0.67556,0.73728,0.0053533,-0.038656,0.048236,0.24537
0.83547,0.54952,0.00399,-0.036929,0.046208,0.24537
0.94165,0.33657,0.0024438,-0.035751,0.043819,0.24537
0.98714,0.15984,0.0011606,-0.035244,0.041635,0.24537
0.99596,0.089846,0.00065236,-0.035019,0.039222,0.24537
0.99619,0.087156,0.00063283,-0.034843,0.037207,0.24537
0.99619,0.087156,0.00063283,-0.034665,0.035175,0.24537
0.99619,0.087155,0.00063284,-0.034486,0.033131,0.24537
0.99619,0.087156,0.00063286,-0.034307,0.031079,0.24537
0.99619,0.087155,0.00063284,-0.034127,0.029025,0.24537
0.99619,0.087155,0.00063282,-0.033948,0.026974,0.24537
0.99619,0.087155,0.00063283,-0.033769,0.024932,0.24537
0.99619,0.087156,0.00063283,-0.033592,0.022902,0.24537
0.99619,0.087156,0.00063283,-0.033416,0.020891,0.24537
0.99619,0.087156,0.00063285,-0.033242,0.018903,0.24537
0.99619,0.087156,0.00063287,-0.03307,0.016943,0.24537
0.99623,0.086745,0.00062988,-0.032901,0.015014,0.24537
0.99443,0.10539,0.00076528,-0.03275,0.013262,0.24537
0.98592,0.16723,0.0012143,-0.032597,0.012048,0.24537
0.96797,0.25105,0.001823,-0.032365,0.010963,0.24537
0.94295,0.33293,0.0024175,-0.032035,0.0098817,0.24537
0.91042,0.41367,0.0030038,-0.031605,0.0088147,0.24537
0.87044,0.49227,0.0035744,-0.031078,0.007777,0.24537
