"Points:0","Points:1","Points:2"
-0.0068044,-0.00014072,0.16706
-0.0068044,-0.00084073,0.16534
-0.0078336,0.0012719,0.16877
-0.0078336,0.00057178,0.16706
-0.0078336,-0.00012823,0.16534
-0.0078336,-0.00082819,0.16361
-0.008887,0.0012843,0.16706
-0.008887,0.00058427,0.16534
-0.008887,-0.00011569,0.16361
-0.008887,-0.00081557,0.16188
-0.009969,0.0012968,0.16534
-0.009969,0.00059681,0.16361
-0.009969,-0.00010307,0.16188
-0.009969,-0.0008029,0.16013
-0.011084,0.0013093,0.16361
-0.011084,0.00060943,0.16188
-0.011084,-9.0397e-05,0.16013
-0.011084,-0.00079016,0.15838
-0.012239,0.0013219,0.16188
-0.012239,0.0006221,0.16013
-0.012239,-7.7656e-05,0.15838
-0.012239,-0.00077735,0.15661
-0.013438,0.0013346,0.16013
-0.013438,0.00063484,0.15838
-0.013438,-6.485e-05,0.15661
-0.013438,-0.00076448,0.15484
-0.014689,0.0013473,0.15838
-0.014689,0.00064765,0.15661
-0.014689,-5.1979e-05,0.15484
-0.014689,-0.00075154,0.15306
-0.015999,0.0013602,0.15661
-0.015999,0.00066052,0.15484
-0.015999,-3.9041e-05,0.15306
-0.015999,-0.00073854,0.15127
-0.017378,0.001373,0.15484
-0.017378,0.00067346,0.15306
-0.017378,-2.6038e-05,0.15127
-0.017378,-0.00072547,0.14947
-0.018769,0.0013853,0.15306
-0.018777,0.00068585,0.15127
-0.018784,-1.3503e-05,0.14947
-0.018791,-0.00071279,0.14766
-0.020075,0.0014211,0.15127
-0.020111,0.00072293,0.14947
-0.020148,2.4861e-05,0.14766
-0.020185,-0.00067314,0.14584
-0.021262,0.0015281,0.14947
-0.021351,0.00083493,0.14766
-0.021439,0.00014179,0.14584
-0.021528,-0.00055128,0.14401
-0.022396,0.0017322,0.14766
-0.022544,0.0010491,0.14584
-0.022692,0.00036613,0.14401
-0.02284,-0.0003168,0.14217
-0.023528,0.0020377,0.14584
-0.023736,0.0013701,0.14401
-0.023944,0.00070256,0.14217
-0.024151,3.5069e-05,0.14033
-0.024648,0.0024464,0.14401
-0.024914,0.0017996,0.14217
-0.025181,0.0011529,0.14033
-0.025447,0.00050627,0.13847
-0.025741,0.0029581,0.14217
-0.026065,0.0023376,0.14033
-0.026389,0.0017171,0.13847
-0.026712,0.0010967,0.1366
-0.026795,0.0035703,0.14033
-0.027174,0.0029813,0.13847
-0.027553,0.0023924,0.1366
-0.027932,0.0018035,0.13473
-0.027797,0.0042789,0.13847
-0.028229,0.0037265,0.1366
-0.02866,0.0031741,0.13473
-0.029092,0.0026218,0.13284
-0.028735,0.0050772,0.1366
-0.029216,0.004566,0.13473
-0.029697,0.004055,0.13284
-0.030178,0.0035439,0.13094
-0.029599,0.0059569,0.13473
-0.030125,0.0054913,0.13284
-0.030651,0.0050258,0.13094
-0.031177,0.0045603,0.12904
-0.030378,0.0069082,0.13284
-0.030946,0.0064919,0.13094
-0.031513,0.0060757,0.12904
-0.03208,0.0056595,0.12712
-0.031067,0.0079197,0.13094
-0.03167,0.0075558,0.12904
-0.032274,0.007192,0.12712
-0.032877,0.0068283,0.1252
-0.031659,0.0089792,0.12904
-0.032293,0.0086703,0.12712
-0.032927,0.0083614,0.1252
-0.033562,0.0080526,0.12326
-0.03215,0.010074,0.12712
-0.03281,0.0098217,0.1252
-0.03347,0.0095697,0.12326
-0.034131,0.0093178,0.12131
-0.03254,0.011191,0.1252
-0.033221,0.010997,0.12326
-0.033901,0.010803,0.12131
-0.034582,0.010609,0.11935
-0.032829,0.012317,0.12326
-0.033525,0.012182,0.12131
-0.034221,0.012046,0.11935
-0.034917,0.011911,0.11739
-0.033026,0.013506,0.12131
-0.033731,0.013422,0.11935
-0.034437,0.013338,0.11739
-0.035142,0.013254,0.11541
-0.03318,0.015018,0.11935
-0.033889,0.014963,0.11739
-0.034598,0.014908,0.11541
-0.035307,0.014853,0.11342
-0.033341,0.016877,0.11739
-0.03405,0.016829,0.11541
-0.03476,0.016781,0.11342
-0.03547,0.016734,0.11142
-0.033511,0.018836,0.11541
-0.034221,0.018788,0.11342
-0.03493,0.01874,0.11142
-0.03564,0.018693,0.10941
-0.033684,0.020824,0.11342
-0.034393,0.020777,0.11142
-0.035103,0.020729,0.10941
-0.035813,0.020682,0.10739
-0.033858,0.022838,0.11142
-0.034568,0.022791,0.10941
-0.035278,0.022744,0.10739
-0.035988,0.022696,0.10536
-0.034035,0.024873,0.10941
-0.034745,0.024826,0.10739
-0.035455,0.024778,0.10536
-0.036165,0.024731,0.10332
-0.034213,0.026924,0.10739
-0.034923,0.026877,0.10536
-0.035633,0.026829,0.10332
-0.036343,0.026782,0.10126
-0.034392,0.028985,0.10536
-0.035102,0.028938,0.10332
-0.035812,0.028891,0.10126
-0.036522,0.028844,0.099196
-0.034572,0.031053,0.10332
-0.035282,0.031005,0.10126
-0.035992,0.030958,0.099196
-0.036701,0.030911,0.09712
-0.034752,0.03312,0.10126
-0.035461,0.033073,0.099196
-0.036171,0.033026,0.09712
-0.036881,0.032979,0.095032
-0.034931,0.035183,0.099196
-0.035641,0.035136,0.09712
-0.03635,0.035089,0.095032
-0.03706,0.035042,0.092934
-0.035109,0.037237,0.09712
-0.035819,0.03719,0.095032
-0.036529,0.037143,0.092934
-0.037238,0.037096,0.090823
-0.035286,0.039275,0.095032
-0.035996,0.039228,0.092934
-0.036706,0.039181,0.090823
-0.037415,0.039135,0.088701
-0.035485,0.041493,0.092934
-0.036192,0.041424,0.090823
-0.036899,0.041356,0.088701
-0.037607,0.041287,0.086568
-0.035842,0.043764,0.090823
-0.036531,0.04361,0.088701
-0.037219,0.043455,0.086568
-0.037908,0.043301,0.084423
-0.036657,0.045995,0.088701
-0.037292,0.045697,0.086568
-0.037926,0.0454,0.084423
-0.03856,0.045103,0.082266
-0.038062,0.048145,0.086568
-0.0386,0.047703,0.084423
-0.039139,0.04726,0.082266
-0.039677,0.046817,0.080097
-0.039947,0.049888,0.084423
-0.040356,0.049327,0.082266
-0.040766,0.048767,0.080097
-0.041176,0.048207,0.077916
-0.042196,0.051117,0.082266
-0.042453,0.050473,0.080097
-0.042709,0.04983,0.077916
-0.042965,0.049187,0.075724
-0.044474,0.051752,0.080097
-0.044583,0.051067,0.077916
-0.044692,0.050381,0.075724
-0.044801,0.049696,0.073519
-0.046823,0.051926,0.077916
-0.046845,0.05123,0.075724
-0.046867,0.050535,0.073519
-0.046889,0.049839,0.071302
-0.049114,0.051948,0.075724
-0.049114,0.051252,0.073519
-0.049114,0.050556,0.071302
-0.049114,0.049859,0.069072
-0.051104,0.051964,0.073519
-0.051104,0.051268,0.071302
-0.051104,0.050572,0.069072
-0.051104,0.049876,0.066831
-0.053007,0.051981,0.071302
-0.053007,0.051284,0.069072
-0.053007,0.050588,0.066831
-0.053007,0.049892,0.064577
-0.054836,0.051997,0.069072
-0.054836,0.051301,0.066831
-0.054836,0.050604,0.064577
-0.054836,0.049908,0.06231
-0.056604,0.052013,0.066831
-0.056604,0.051317,0.064577
-0.056604,0.050621,0.06231
-0.056604,0.049925,0.060031
-0.058321,0.052029,0.064577
-0.058321,0.051333,0.06231
-0.058321,0.050637,0.060031
-0.058321,0.049942,0.057739
-0.06,0.052046,0.06231
-0.06,0.05135,0.060031
-0.06,0.050654,0.057739
-0.06,0.049958,0.055434
-0.061652,0.052062,0.060031
-0.061652,0.051367,0.057739
-0.061652,0.050671,0.055434
-0.061652,0.049975,0.053116
-0.077325,0.051933,0.077916
-0.075769,0.051948,0.075724
-0.074214,0.051964,0.073519
-0.072658,0.051981,0.071302
-0.071103,0.051997,0.069072
-0.069547,0.052013,0.066831
-0.067991,0.052029,0.064577
-0.066436,0.052046,0.06231
-0.06488,0.052062,0.060031
-0.063288,0.052079,0.057739
-0.077325,0.051236,0.075724
-0.075769,0.051252,0.073519
-0.074214,0.051268,0.071302
-0.072658,0.051284,0.069072
-0.071103,0.051301,0.066831
-0.069547,0.051317,0.064577
-0.067991,0.051333,0.06231
-0.066436,0.05135,0.060031
-0.06488,0.051367,0.057739
-0.063288,0.051383,0.055434
-0.077325,0.050539,0.073519
-0.075769,0.050556,0.071302
-0.074214,0.050572,0.069072
-0.072658,0.050588,0.066831
-0.071103,0.050604,0.064577
-0.069547,0.050621,0.06231
-0.067991,0.050637,0.060031
-0.066436,0.050654,0.057739
-0.06488,0.050671,0.055434
-0.063288,0.050688,0.053116
-0.077325,0.049843,0.071302
-0.075769,0.049859,0.069072
-0.074214,0.049876,0.066831
-0.072658,0.049892,0.064577
-0.071103,0.049908,0.06231
-0.069547,0.049925,0.060031
-0.067991,0.049942,0.057739
-0.066436,0.049958,0.055434
-0.06488,0.049975,0.053116
-0.063288,0.049992,0.050786
0.00059577,0.0011747,0.18216
-0.00031055,0.0011866,0.18051
-0.0012169,0.0011986,0.17886
-0.0021232,0.0012107,0.1772
-0.0030295,0.0012228,0.17553
-0.0039359,0.001235,0.17385
-0.0048422,0.0012472,0.17217
-0.0057954,0.0012595,0.17047
0.00059577,0.00047411,0.18051
-0.00031055,0.0004861,0.17886
-0.0012169,0.00049816,0.1772
-0.0021232,0.00051028,0.17553
-0.0030295,0.00052246,0.17385
-0.0039359,0.0005347,0.17217
-0.0048422,0.000547,0.17047
-0.0057954,0.00055936,0.16877
0.00059577,-0.0002264,0.17886
-0.00031055,-0.00021434,0.1772
-0.0012169,-0.00020222,0.17553
-0.0021232,-0.00019004,0.17385
-0.0030295,-0.0001778,0.17217
-0.0039359,-0.0001655,0.17047
-0.0048422,-0.00015314,0.16877
-0.0057954,-0.00014072,0.16706
0.00059577,-0.00092684,0.1772
-0.00031055,-0.00091472,0.17553
-0.0012169,-0.00090254,0.17385
-0.0021232,-0.0008903,0.17217
-0.0030295,-0.000878,0.17047
-0.0039359,-0.00086564,0.16877
-0.0048422,-0.00085322,0.16706
-0.0057954,-0.00084073,0.16534
-0.0068044,0.0012719,0.16877
-0.0068044,0.00057178,0.16706
-0.0068044,-0.00012823,0.16534
-0.0068044,-0.00082819,0.16361
-0.0078336,0.0012843,0.16706
-0.0078336,0.00058427,0.16534
-0.0078336,-0.00011569,0.16361
-0.0078336,-0.00081557,0.16188
-0.008887,0.0012968,0.16534
-0.008887,0.00059681,0.16361
-0.008887,-0.00010307,0.16188
-0.008887,-0.0008029,0.16013
-0.009969,0.0013093,0.16361
-0.009969,0.00060943,0.16188
-0.009969,-9.0397e-05,0.16013
-0.009969,-0.00079016,0.15838
-0.011084,0.0013219,0.16188
-0.011084,0.0006221,0.16013
-0.011084,-7.7656e-05,0.15838
-0.011084,-0.00077735,0.15661
-0.012239,0.0013346,0.16013
-0.012239,0.00063484,0.15838
-0.012239,-6.485e-05,0.15661
-0.012239,-0.00076448,0.15484
-0.013438,0.0013473,0.15838
-0.013438,0.00064765,0.15661
-0.013438,-5.1979e-05,0.15484
-0.013438,-0.00075154,0.15306
-0.014689,0.0013602,0.15661
-0.014689,0.00066052,0.15484
-0.014689,-3.9041e-05,0.15306
-0.014689,-0.00073854,0.15127
-0.015999,0.001373,0.15484
-0.015999,0.00067346,0.15306
-0.015999,-2.6038e-05,0.15127
-0.015999,-0.00072547,0.14947
-0.017378,0.001386,0.15306
-0.017378,0.00068646,0.15127
-0.017378,-1.2967e-05,0.14947
-0.017378,-0.00071233,0.14766
-0.018769,0.0013983,0.15127
-0.018777,0.00069892,0.14947
-0.018784,-3.6444e-07,0.14766
-0.018791,-0.00069958,0.14584
-0.020075,0.0014341,0.14947
-0.020111,0.00073607,0.14766
-0.020148,3.8067e-05,0.14584
-0.020185,-0.00065987,0.14401
-0.021262,0.0015413,0.14766
-0.021351,0.00084813,0.14584
-0.021439,0.00015506,0.14401
-0.021528,-0.00053794,0.14217
-0.022396,0.0017454,0.14584
-0.022544,0.0010624,0.14401
-0.022692,0.00037948,0.14217
-0.02284,-0.00030339,0.14033
-0.023528,0.002051,0.14401
-0.023736,0.0013835,0.14217
-0.023944,0.00071597,0.14033
-0.024151,4.8552e-05,0.13847
-0.024648,0.0024597,0.14217
-0.024914,0.001813,0.14033
-0.025181,0.0011664,0.13847
-0.025447,0.00051983,0.1366
-0.025741,0.0029715,0.14033
-0.026065,0.002351,0.13847
-0.026389,0.0017307,0.1366
-0.026712,0.0011103,0.13473
-0.026795,0.0035838,0.13847
-0.027174,0.0029948,0.1366
-0.027553,0.002406,0.13473
-0.027932,0.0018172,0.13284
-0.027797,0.0042924,0.1366
-0.028229,0.0037401,0.13473
-0.02866,0.0031878,0.13284
-0.029092,0.0026356,0.13094
-0.028735,0.0050908,0.13473
-0.029216,0.0045797,0.13284
-0.029697,0.0040687,0.13094
-0.030178,0.0035578,0.12904
-0.029599,0.0059706,0.13284
-0.030125,0.0055051,0.13094
-0.030651,0.0050396,0.12904
-0.031177,0.0045742,0.12712
-0.030378,0.006922,0.13094
-0.030946,0.0065057,0.12904
-0.031513,0.0060896,0.12712
-0.03208,0.0056735,0.1252
-0.031067,0.0079336,0.12904
-0.03167,0.0075698,0.12712
-0.032274,0.007206,0.1252
-0.032877,0.0068424,0.12326
-0.031659,0.0089931,0.12712
-0.032293,0.0086842,0.1252
-0.032927,0.0083755,0.12326
-0.033562,0.0080668,0.12131
-0.03215,0.010088,0.1252
-0.03281,0.0098358,0.12326
-0.03347,0.0095838,0.12131
-0.034131,0.009332,0.11935
-0.03254,0.011205,0.12326
-0.033221,0.011011,0.12131
-0.033901,0.010817,0.11935
-0.034582,0.010623,0.11739
-0.032829,0.012332,0.12131
-0.033525,0.012196,0.11935
-0.034221,0.01206,0.11739
-0.034917,0.011925,0.11541
-0.033026,0.013521,0.11935
-0.033731,0.013436,0.11739
-0.034437,0.013352,0.11541
-0.035142,0.013268,0.11342
-0.03318,0.015033,0.11739
-0.033889,0.014978,0.11541
-0.034598,0.014923,0.11342
-0.035307,0.014868,0.11142
-0.033341,0.016891,0.11541
-0.03405,0.016843,0.11342
-0.03476,0.016796,0.11142
-0.03547,0.016748,0.10941
-0.033511,0.01885,0.11342
-0.034221,0.018803,0.11142
-0.03493,0.018755,0.10941
-0.03564,0.018708,0.10739
-0.033684,0.020839,0.11142
-0.034393,0.020791,0.10941
-0.035103,0.020744,0.10739
-0.035813,0.020697,0.10536
-0.033858,0.022853,0.10941
-0.034568,0.022806,0.10739
-0.035278,0.022758,0.10536
-0.035988,0.022711,0.10332
-0.034035,0.024888,0.10739
-0.034745,0.024841,0.10536
-0.035455,0.024793,0.10332
-0.036165,0.024746,0.10126
-0.034213,0.026939,0.10536
-0.034923,0.026891,0.10332
-0.035633,0.026844,0.10126
-0.036343,0.026797,0.099196
-0.034392,0.029,0.10332
-0.035102,0.028953,0.10126
-0.035812,0.028906,0.099196
-0.036522,0.028859,0.09712
-0.034572,0.031067,0.10126
-0.035282,0.03102,0.099196
-0.035992,0.030973,0.09712
-0.036701,0.030926,0.095032
-0.034752,0.033135,0.099196
-0.035461,0.033088,0.09712
-0.036171,0.033041,0.095032
-0.036881,0.032994,0.092934
-0.034931,0.035198,0.09712
-0.035641,0.035151,0.095032
-0.03635,0.035105,0.092934
-0.03706,0.035058,0.090823
-0.035109,0.037252,0.095032
-0.035819,0.037205,0.092934
-0.036529,0.037158,0.090823
-0.037238,0.037111,0.088701
-0.035286,0.03929,0.092934
-0.035996,0.039244,0.090823
-0.036706,0.039197,0.088701
-0.037415,0.03915,0.086568
-0.035485,0.041508,0.090823
-0.036192,0.04144,0.088701
-0.036899,0.041371,0.086568
-0.037607,0.041303,0.084423
-0.035842,0.043779,0.088701
-0.036531,0.043625,0.086568
-0.037219,0.043471,0.084423
-0.037908,0.043317,0.082266
-0.036657,0.04601,0.086568
-0.037292,0.045713,0.084423
-0.037926,0.045416,0.082266
-0.03856,0.045119,0.080097
-0.038062,0.048161,0.084423
-0.0386,0.047718,0.082266
-0.039139,0.047276,0.080097
-0.039677,0.046833,0.077916
-0.039947,0.049904,0.082266
-0.040356,0.049343,0.080097
-0.040766,0.048783,0.077916
-0.041176,0.048222,0.075724
-0.042196,0.051132,0.080097
-0.042453,0.050489,0.077916
-0.042709,0.049846,0.075724
-0.042965,0.049203,0.073519
-0.044474,0.051767,0.077916
-0.044583,0.051082,0.075724
-0.044692,0.050397,0.073519
-0.044801,0.049713,0.071302
-0.046823,0.051942,0.075724
-0.046845,0.051246,0.073519
-0.046867,0.050551,0.071302
-0.046889,0.049855,0.069072
-0.049114,0.051964,0.073519
-0.049114,0.051268,0.071302
-0.049114,0.050572,0.069072
-0.049114,0.049876,0.066831
-0.051104,0.051981,0.071302
-0.051104,0.051284,0.069072
-0.051104,0.050588,0.066831
-0.051104,0.049892,0.064577
-0.053007,0.051997,0.069072
-0.053007,0.051301,0.066831
-0.053007,0.050604,0.064577
-0.053007,0.049908,0.06231
-0.054836,0.052013,0.066831
-0.054836,0.051317,0.064577
-0.054836,0.050621,0.06231
-0.054836,0.049925,0.060031
-0.056604,0.052029,0.064577
-0.056604,0.051333,0.06231
-0.056604,0.050637,0.060031
-0.056604,0.049942,0.057739
-0.058321,0.052046,0.06231
-0.058321,0.05135,0.060031
-0.058321,0.050654,0.057739
-0.058321,0.049958,0.055434
-0.06,0.052062,0.060031
-0.06,0.051367,0.057739
-0.06,0.050671,0.055434
-0.06,0.049975,0.053116
-0.061652,0.052079,0.057739
-0.061652,0.051383,0.055434
-0.061652,0.050688,0.053116
-0.061652,0.049992,0.050786
-0.077325,0.051948,0.075724
-0.075769,0.051964,0.073519
-0.074214,0.051981,0.071302
-0.072658,0.051997,0.069072
-0.071103,0.052013,0.066831
-0.069547,0.052029,0.064577
-0.067991,0.052046,0.06231
-0.066436,0.052062,0.060031
-0.06488,0.052079,0.057739
-0.063288,0.052096,0.055434
-0.077325,0.051252,0.073519
-0.075769,0.051268,0.071302
-0.074214,0.051284,0.069072
-0.072658,0.051301,0.066831
-0.071103,0.051317,0.064577
-0.069547,0.051333,0.06231
-0.067991,0.05135,0.060031
-0.066436,0.051367,0.057739
-0.06488,0.051383,0.055434
-0.063288,0.0514,0.053116
-0.077325,0.050556,0.071302
-0.075769,0.050572,0.069072
-0.074214,0.050588,0.066831
-0.072658,0.050604,0.064577
-0.071103,0.050621,0.06231
-0.069547,0.050637,0.060031
-0.067991,0.050654,0.057739
-0.066436,0.050671,0.055434
-0.06488,0.050688,0.053116
-0.063288,0.050705,0.050786
-0.077325,0.049859,0.069072
-0.075769,0.049876,0.066831
-0.074214,0.049892,0.064577
-0.072658,0.049908,0.06231
-0.071103,0.049925,0.060031
-0.069547,0.049942,0.057739
-0.067991,0.049958,0.055434
-0.066436,0.049975,0.053116
-0.06488,0.049992,0.050786
-0.063288,0.050009,0.048442
0.00059577,0.0011866,0.18051
-0.00031055,0.0011986,0.17886
-0.0012169,0.0012107,0.1772
-0.0021232,0.0012228,0.17553
-0.0030295,0.001235,0.17385
-0.0039359,0.0012472,0.17217
-0.0048422,0.0012595,0.17047
-0.0057954,0.0012719,0.16877
0.00059577,0.0004861,0.17886
-0.00031055,0.00049816,0.1772
-0.0012169,0.00051028,0.17553
-0.0021232,0.00052246,0.17385
-0.0030295,0.0005347,0.17217
-0.0039359,0.000547,0.17047
-0.0048422,0.00055936,0.16877
-0.0057954,0.00057178,0.16706
0.00059577,-0.00021434,0.1772
-0.00031055,-0.00020222,0.17553
-0.0012169,-0.00019004,0.17385
-0.0021232,-0.0001778,0.17217
-0.0030295,-0.0001655,0.17047
-0.0039359,-0.00015314,0.16877
-0.0048422,-0.00014072,0.16706
-0.0057954,-0.00012823,0.16534
0.00059577,-0.00091472,0.17553
-0.00031055,-0.00090254,0.17385
-0.0012169,-0.0008903,0.17217
-0.0021232,-0.000878,0.17047
-0.0030295,-0.00086564,0.16877
-0.0039359,-0.00085322,0.16706
-0.0048422,-0.00084073,0.16534
-0.0057954,-0.00082819,0.16361
-0.0068044,0.0012843,0.16706
-0.0068044,0.00058427,0.16534
-0.0068044,-0.00011569,0.16361
-0.0068044,-0.00081557,0.16188
-0.0078336,0.0012968,0.16534
-0.0078336,0.00059681,0.16361
-0.0078336,-0.00010307,0.16188
-0.0078336,-0.0008029,0.16013
-0.008887,0.0013093,0.16361
-0.008887,0.00060943,0.16188
-0.008887,-9.0397e-05,0.16013
-0.008887,-0.00079016,0.15838
-0.009969,0.0013219,0.16188
-0.009969,0.0006221,0.16013
-0.009969,-7.7656e-05,0.15838
-0.009969,-0.00077735,0.15661
-0.011084,0.0013346,0.16013
-0.011084,0.00063484,0.15838
-0.011084,-6.485e-05,0.15661
-0.011084,-0.00076448,0.15484
-0.012239,0.0013473,0.15838
-0.012239,0.00064765,0.15661
-0.012239,-5.1979e-05,0.15484
-0.012239,-0.00075154,0.15306
-0.013438,0.0013602,0.15661
-0.013438,0.00066052,0.15484
-0.013438,-3.9041e-05,0.15306
-0.013438,-0.00073854,0.15127
-0.014689,0.001373,0.15484
-0.014689,0.00067346,0.15306
-0.014689,-2.6038e-05,0.15127
-0.014689,-0.00072547,0.14947
-0.015999,0.001386,0.15306
-0.015999,0.00068646,0.15127
-0.015999,-1.2967e-05,0.14947
-0.015999,-0.00071233,0.14766
-0.017378,0.001399,0.15127
-0.017378,0.00069953,0.14947
-0.017378,1.7124e-07,0.14766
-0.017378,-0.00069912,0.14584
-0.018769,0.0014113,0.14947
-0.018777,0.00071206,0.14766
-0.018784,1.2842e-05,0.14584
-0.018791,-0.00068631,0.14401
-0.020075,0.0014473,0.14766
-0.020111,0.00074927,0.14584
-0.020148,5.1342e-05,0.14401
-0.020185,-0.00064652,0.14217
-0.021262,0.0015545,0.14584
-0.021351,0.00086141,0.14401
-0.021439,0.00016841,0.14217
-0.021528,-0.00052452,0.14033
-0.022396,0.0017587,0.14401
-0.022544,0.0010758,0.14217
-0.022692,0.00039289,0.14033
-0.02284,-0.00028991,0.13847
-0.023528,0.0020644,0.14217
-0.023736,0.0013969,0.14033
-0.023944,0.00072945,0.13847
-0.024151,6.2105e-05,0.1366
-0.024648,0.0024731,0.14033
-0.024914,0.0018265,0.13847
-0.025181,0.0011799,0.1366
-0.025447,0.00053345,0.13473
-0.025741,0.002985,0.13847
-0.026065,0.0023646,0.1366
-0.026389,0.0017443,0.13473
-0.026712,0.001124,0.13284
-0.026795,0.0035973,0.1366
-0.027174,0.0030085,0.13473
-0.027553,0.0024197,0.13284
-0.027932,0.001831,0.13094
-0.027797,0.0043061,0.13473
-0.028229,0.0037538,0.13284
-0.02866,0.0032016,0.13094
-0.029092,0.0026494,0.12904
-0.028735,0.0051045,0.13284
-0.029216,0.0045935,0.13094
-0.029697,0.0040826,0.12904
-0.030178,0.0035717,0.12712
-0.029599,0.0059844,0.13094
-0.030125,0.0055189,0.12904
-0.030651,0.0050536,0.12712
-0.031177,0.0045882,0.1252
-0.030378,0.0069358,0.12904
-0.030946,0.0065197,0.12712
-0.031513,0.0061036,0.1252
-0.03208,0.0056875,0.12326
-0.031067,0.0079475,0.12712
-0.03167,0.0075837,0.1252
-0.032274,0.0072201,0.12326
-0.032877,0.0068565,0.12131
-0.031659,0.0090071,0.1252
-0.032293,0.0086983,0.12326
-0.032927,0.0083896,0.12131
-0.033562,0.008081,0.11935
-0.03215,0.010102,0.12326
-0.03281,0.0098499,0.12131
-0.03347,0.0095981,0.11935
-0.034131,0.0093463,0.11739
-0.03254,0.011219,0.12131
-0.033221,0.011025,0.11935
-0.033901,0.010831,0.11739
-0.034582,0.010637,0.11541
-0.032829,0.012346,0.11935
-0.033525,0.01221,0.11739
-0.034221,0.012075,0.11541
-0.034917,0.01194,0.11342
-0.033026,0.013535,0.11739
-0.033731,0.013451,0.11541
-0.034437,0.013367,0.11342
-0.035142,0.013282,0.11142
-0.03318,0.015047,0.11541
-0.033889,0.014992,0.11342
-0.034598,0.014937,0.11142
-0.035307,0.014882,0.10941
-0.033341,0.016906,0.11342
-0.03405,0.016858,0.11142
-0.03476,0.016811,0.10941
-0.03547,0.016763,0.10739
-0.033511,0.018865,0.11142
-0.034221,0.018817,0.10941
-0.03493,0.01877,0.10739
-0.03564,0.018722,0.10536
-0.033684,0.020853,0.10941
-0.034393,0.020806,0.10739
-0.035103,0.020759,0.10536
-0.035813,0.020711,0.10332
-0.033858,0.022868,0.10739
-0.034568,0.02282,0.10536
-0.035278,0.022773,0.10332
-0.035988,0.022726,0.10126
-0.034035,0.024903,0.10536
-0.034745,0.024855,0.10332
-0.035455,0.024808,0.10126
-0.036165,0.024761,0.099196
-0.034213,0.026953,0.10332
-0.034923,0.026906,0.10126
-0.035633,0.026859,0.099196
-0.036343,0.026812,0.09712
-0.034392,0.029015,0.10126
-0.035102,0.028968,0.099196
-0.035812,0.028921,0.09712
-0.036522,0.028874,0.095032
-0.034572,0.031082,0.099196
-0.035282,0.031035,0.09712
-0.035992,0.030988,0.095032
-0.036701,0.030942,0.092934
-0.034752,0.03315,0.09712
-0.035461,0.033103,0.095032
-0.036171,0.033057,0.092934
-0.036881,0.03301,0.090823
-0.034931,0.035214,0.095032
-0.035641,0.035167,0.092934
-0.03635,0.03512,0.090823
-0.03706,0.035073,0.088701
-0.035109,0.037267,0.092934
-0.035819,0.03722,0.090823
-0.036529,0.037174,0.088701
-0.037238,0.037127,0.086568
-0.035286,0.039306,0.090823
-0.035996,0.039259,0.088701
-0.036706,0.039212,0.086568
-0.037415,0.039166,0.084423
-0.035485,0.041524,0.088701
-0.036192,0.041455,0.086568
-0.036899,0.041387,0.084423
-0.037607,0.041319,0.082266
-0.035842,0.043795,0.086568
-0.036531,0.043641,0.084423
-0.037219,0.043486,0.082266
-0.037908,0.043332,0.080097
-0.036657,0.046026,0.084423
-0.037292,0.045729,0.082266
-0.037926,0.045432,0.080097
-0.03856,0.045135,0.077916
-0.038062,0.048177,0.082266
-0.0386,0.047734,0.080097
-0.039139,0.047291,0.077916
-0.039677,0.046849,0.075724
-0.039947,0.049919,0.080097
-0.040356,0.049359,0.077916
-0.040766,0.048799,0.075724
-0.041176,0.048238,0.073519
-0.042196,0.051148,0.077916
-0.042453,0.050505,0.075724
-0.042709,0.049862,0.073519
-0.042965,0.049219,0.071302
-0.044474,0.051783,0.075724
-0.044583,0.051098,0.073519
-0.044692,0.050414,0.071302
-0.044801,0.049729,0.069072
-0.046823,0.051958,0.073519
-0.046845,0.051263,0.071302
-0.046867,0.050567,0.069072
-0.046889,0.049871,0.066831
-0.049114,0.051981,0.071302
-0.049114,0.051284,0.069072
-0.049114,0.050588,0.066831
-0.049114,0.049892,0.064577
-0.051104,0.051997,0.069072
-0.051104,0.051301,0.066831
-0.051104,0.050604,0.064577
-0.051104,0.049908,0.06231
-0.053007,0.052013,0.066831
-0.053007,0.051317,0.064577
-0.053007,0.050621,0.06231
-0.053007,0.049925,0.060031
-0.054836,0.052029,0.064577
-0.054836,0.051333,0.06231
-0.054836,0.050637,0.060031
-0.054836,0.049942,0.057739
-0.056604,0.052046,0.06231
-0.056604,0.05135,0.060031
-0.056604,0.050654,0.057739
-0.056604,0.049958,0.055434
-0.058321,0.052062,0.060031
-0.058321,0.051367,0.057739
-0.058321,0.050671,0.055434
-0.058321,0.049975,0.053116
-0.06,0.052079,0.057739
-0.06,0.051383,0.055434
-0.06,0.050688,0.053116
-0.06,0.049992,0.050786
-0.061652,0.052096,0.055434
-0.061652,0.0514,0.053116
-0.061652,0.050705,0.050786
-0.061652,0.050009,0.048442
-0.077325,0.051964,0.073519
-0.075769,0.051981,0.071302
-0.074214,0.051997,0.069072
-0.072658,0.052013,0.066831
-0.071103,0.052029,0.064577
-0.069547,0.052046,0.06231
-0.067991,0.052062,0.060031
-0.066436,0.052079,0.057739
-0.06488,0.052096,0.055434
-0.063288,0.052113,0.053116
-0.077325,0.051268,0.071302
-0.075769,0.051284,0.069072
